"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"b[55]",-0.0545213112190314,0.147891490606265,-0.35056691066427,-0.151889941565426,-0.0542703632256812,0.0470947971340735,0.233784872313092,1.00091413489426,3000
"b[56]",0.320500696607136,0.310531681119753,-0.28917564433481,0.111927648189339,0.330965444370248,0.52938982098313,0.918566021640345,1.00102377910429,3000
"b0",-1.21294054374548,0.26092326467095,-1.72617531475535,-1.38158826907729,-1.20908925127361,-1.04014126192065,-0.69963521936364,1.00082279434218,3000
"b_fb",0.753277107114089,0.0498978592652303,0.655428552493993,0.720574753351213,0.754287022872122,0.786054658243663,0.847621091490629,1.00093885606592,3000
"deviance",174.304541326589,12.0867913313998,153.203421726275,165.521471177691,173.612783841084,181.882402418701,200.008412117871,1.00153121701277,1900
"mu[1]",-4.52549983919147,0.122375864424694,-4.76388260848196,-4.60802459843078,-4.52561565427385,-4.4413352603847,-4.28886751946789,1.00071860703297,3000
"mu[2]",-4.23437142872851,0.120406806127733,-4.46954553487675,-4.31783571202679,-4.23423510429489,-4.1522065014688,-4.00129426498802,1.0013411265749,2400
"mu[3]",-3.73565096536006,0.118506627787089,-3.96626907817629,-3.81978458717904,-3.73451998705777,-3.65333243442278,-3.50501342208645,1.00177689469096,1600
"mu[4]",-3.40683017662658,0.118931434846424,-3.63553649158516,-3.48892476773087,-3.40712913432448,-3.32712850218395,-3.16949215360371,1.00142229237555,2200
"mu[5]",-3.46757248920294,0.117282584603006,-3.69356657101982,-3.54802771189851,-3.46606713923749,-3.38686579556548,-3.23962641289145,1.00151143453154,2000
"mu[6]",-3.58502870303719,0.118509491796142,-3.81588180440313,-3.66784380936987,-3.58711949664684,-3.50365696452254,-3.34585488720077,1.00139379809381,2200
"mu[7]",-3.91088145563653,0.120497346893007,-4.14245628506044,-3.99261335041233,-3.91223254277113,-3.83227755337235,-3.67075831601449,1.00180726485218,1500
"mu[8]",-4.35252465025512,0.123812965782562,-4.592655891428,-4.43761100273316,-4.3529632449713,-4.27096778843121,-4.11056878558425,1.00161539886052,1800
"mu[9]",-4.74042393264271,0.128310368515488,-4.9920419570794,-4.82852621361689,-4.74207573763301,-4.65403115429262,-4.48888898431849,1.00221428583149,1200
"mu[10]",-3.90188542597757,0.352525544110431,-4.59354612842099,-4.13992286548101,-3.90580367578071,-3.66866913121251,-3.20634744893103,1.00103300298417,3000
"mu[11]",-3.62609853239564,0.354688443579927,-4.31513807144147,-3.87211042431474,-3.62852764010533,-3.39071310677382,-2.92498533408826,1.00097605067954,3000
"mu[12]",-3.63573005512192,0.354038498680498,-4.32980530361437,-3.87566899789239,-3.63984524498441,-3.40194206123967,-2.93577993197013,1.00101139696592,3000
"mu[13]",-3.17592940408965,0.353160239717043,-3.8748948252057,-3.41708511001561,-3.18413994974645,-2.93780915682323,-2.47250304903273,1.00106223585271,3000
"mu[14]",-3.36459158716808,0.353426971101517,-4.06042627435724,-3.6041849123049,-3.37355107672349,-3.13054150405848,-2.66580911361681,1.00108033610968,3000
"mu[15]",-3.41730699991516,0.353628298185655,-4.10585175571924,-3.65436318350932,-3.42219932438099,-3.18252840627372,-2.72667876809307,1.00106006569899,3000
"mu[16]",-3.20956942698583,0.0600022040133432,-3.32403862099919,-3.25056889747952,-3.2095195177201,-3.17007230057424,-3.0893343328932,1.00172453356038,1600
"mu[17]",-2.71819713472072,0.0548327939963117,-2.82446335658752,-2.7561908253134,-2.7190025296396,-2.68074383403848,-2.60697257471647,1.00061712793188,3000
"mu[18]",-2.37174817685118,0.051335810853213,-2.47069766846885,-2.4071985280736,-2.37133201214628,-2.33728142722933,-2.26960066751864,1.00056000079199,3000
"mu[19]",-2.06868748097868,0.0492742781007709,-2.16352737726194,-2.10161972726592,-2.06977920839076,-2.03598812203975,-1.97223068472943,1.00052171773357,3000
"mu[20]",-1.94583892931981,0.049738502220147,-2.04068699426984,-1.97973486221124,-1.94622346092807,-1.91311604094383,-1.84846603024075,1.00052704688308,3000
"mu[21]",-1.81624624649036,0.0489671248427106,-1.91197283938689,-1.84974617208469,-1.81714407846768,-1.78348853849862,-1.72026706549278,1.00132514593909,2700
"mu[22]",-1.89948087258641,0.0494448549689111,-1.99515995861521,-1.93293676593826,-1.89991298208902,-1.86685361007103,-1.80545608914622,1.00056333669892,3000
"mu[23]",-2.10329173470458,0.0510625983999472,-2.20365623115198,-2.13832870107874,-2.10299329572454,-2.06999674006881,-2.00438164344106,1.00065882684313,3000
"mu[24]",-2.3264467251533,0.0555279727606683,-2.43688347750374,-2.36461650195723,-2.3251333906266,-2.28781832877302,-2.22001031374127,1.00096695899154,3000
"mu[25]",-4.05563741749423,0.11606845792011,-4.27288135951466,-4.13765201092876,-4.05813632192663,-3.97688270598482,-3.82144137076225,1.00101338538858,3000
"mu[26]",-3.66006977765329,0.11415124737123,-3.8789604446706,-3.73790715954233,-3.66224077876349,-3.5836345014484,-3.42489951674796,1.00063089153902,3000
"mu[27]",-3.27000155744406,0.111904750250589,-3.48163220510794,-3.34693043368385,-3.27264580508564,-3.19631561463393,-3.04768938809731,1.00052353721486,3000
"mu[28]",-3.04923284485642,0.11168620561688,-3.2636270970469,-3.12608776546184,-3.05102155046078,-2.97147483567388,-2.82635713228181,1.00057463766909,3000
"mu[29]",-2.9363269627523,0.110022606650648,-3.14690568920889,-3.01051699569147,-2.93552725948478,-2.86349456004127,-2.7184951617193,1.00053515544631,3000
"mu[30]",-2.97040514851401,0.109563045394787,-3.17831195302782,-3.04395185549529,-2.97364277683803,-2.89679216976618,-2.7490358845168,1.00056227509811,3000
"mu[31]",-3.16084332674941,0.111033296901675,-3.37279027175374,-3.23791189926796,-3.16112877167609,-3.08679978905174,-2.92991554641323,1.00057242998022,3000
"mu[32]",-3.56595234251028,0.113286826728826,-3.78126513681945,-3.6392168618249,-3.56622535508324,-3.49205938065682,-3.33959676248089,1.00054186579906,3000
"mu[33]",-3.962990889962,0.117205418213488,-4.18278936871569,-4.04252281986952,-3.96412508134136,-3.88509996466228,-3.73550909327839,1.00096389661105,3000
"mu[34]",-2.92152402136363,0.0472325740547237,-3.01289397080893,-2.95242243976568,-2.92190352782291,-2.89019026186865,-2.82810938291973,1.00235702810295,1100
"mu[35]",-2.66239452569343,0.04446105785157,-2.74966199093216,-2.69291702522153,-2.66333196258483,-2.63250226306929,-2.57546862553603,1.00101500754353,3000
"mu[36]",-2.24384494020987,0.0386963822230316,-2.32032776369795,-2.26920568774339,-2.24404209053825,-2.21797421317211,-2.1667120616302,1.00084409334347,3000
"mu[37]",-1.8737315794671,0.0360507463181658,-1.94582159139942,-1.89771507539326,-1.87342057962441,-1.84928629315982,-1.80475381989055,1.00065271779545,3000
"mu[38]",-1.70096715624604,0.035479322450542,-1.76928097777374,-1.72482256647704,-1.70091364189091,-1.67771143886166,-1.63030296012119,1.00063401888304,3000
"mu[39]",-1.55968709640645,0.0343778283565123,-1.62639186448575,-1.58285084133701,-1.5598303244945,-1.53638481139523,-1.49216501530755,1.00146742037818,2100
"mu[40]",-1.53476489344013,0.0355926104074433,-1.60420027713994,-1.5583223632171,-1.53444170932026,-1.5109156191845,-1.46547803858812,1.0006998004388,3000
"mu[41]",-1.68077559255366,0.039557373946893,-1.75856495024446,-1.70741902496678,-1.68150882618728,-1.65348529893669,-1.60434927343257,1.00079542797492,3000
"mu[42]",-1.93597964672683,0.0444304773827685,-2.0249942411206,-1.96549963882197,-1.9341042377159,-1.90549518620427,-1.8487455734877,1.00138036385006,2300
"mu[43]",-3.52004955395459,0.0722720631720579,-3.66017977537839,-3.56906989712536,-3.51954479624056,-3.47019983598129,-3.37879864210037,1.00085997283666,3000
"mu[44]",-3.12308566328365,0.0698651262690981,-3.25830744222747,-3.16986168736123,-3.12175634200621,-3.07586842592794,-2.98598584612375,1.00054295590009,3000
"mu[45]",-2.85078935868698,0.0656717811624952,-2.97779608966948,-2.89593878260013,-2.85095993792516,-2.80576653725982,-2.71649908254205,1.00089700512841,3000
"mu[46]",-2.64958738535307,0.0637878359343744,-2.77302534073023,-2.69241478544593,-2.64933827797134,-2.6073138513363,-2.52494235399813,1.00061119742275,3000
"mu[47]",-2.5056141267556,0.0636959192498011,-2.62613733939972,-2.55012756726506,-2.50538577026228,-2.46375644909755,-2.37755605758742,1.00074974122172,3000
"mu[48]",-2.38775389440261,0.0628580970018391,-2.50952654899361,-2.4285056725895,-2.38873532845589,-2.34555302339347,-2.26583830085126,1.00134943783896,2400
"mu[49]",-2.55635642471976,0.0647490664100476,-2.68537887509953,-2.5991253879449,-2.55619547711753,-2.51297517521492,-2.42796298452608,1.00087731344768,3000
"mu[50]",-2.83681089066553,0.0651871092248269,-2.96752925100566,-2.88000599440068,-2.83718469951916,-2.79361909601331,-2.71161188233358,1.00090419254704,3000
